,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year,month,season,year_1955,median_price,buy,price_sell,best_scenario,worst_scenario
21038,567000382,2014-11-10,370000.0,2,1.0,780,1133,2.0,0,0,3,7,780,0,2009,0,98144,47.5924,-122.295,1130,1270,2014,11,fall,1,450000.0,1,444000.0,481000.0,425499.99999999994
21041,2622059197,2014-12-10,365000.0,4,2.5,2420,8404,2.0,0,0,3,8,2420,0,2013,0,98042,47.372,-122.13,2440,4822,2014,12,winter,1,450000.0,1,438000.0,474500.0,419749.99999999994
21042,1389600040,2014-12-26,255000.0,4,2.5,1987,6000,2.0,0,0,3,7,1987,0,2011,0,98001,47.2679,-122.255,1880,9589,2014,12,winter,1,450000.0,1,306000.0,331500.0,293250.0
21043,9276200220,2014-07-17,375000.0,1,1.0,720,3166,1.0,0,0,3,6,720,0,1920,0,98116,47.5811,-122.389,1140,6250,2014,7,sumer,0,450000.0,1,450000.0,487500.0,431249.99999999994
21044,7904700032,2014-10-02,375000.0,2,1.5,1130,912,2.0,0,0,3,8,1000,130,2006,0,98116,47.5638,-122.388,1500,1474,2014,10,fall,1,450000.0,1,450000.0,487500.0,431249.99999999994
21046,1773100604,2014-07-21,346000.0,3,3.25,1500,1442,2.0,0,0,3,8,1150,350,2007,0,98106,47.5592,-122.362,1500,1533,2014,7,sumer,1,450000.0,1,415200.0,449800.0,397899.99999999994
21047,9268850360,2015-02-23,302059.0,4,2.0,1390,745,3.0,0,0,3,7,1390,0,2008,0,98027,47.5393,-122.026,1390,942,2015,2,winter,1,450000.0,1,362470.8,392676.7,347367.85
21051,1934800133,2014-07-11,397500.0,3,2.5,1470,1256,2.0,0,0,3,8,930,540,2006,0,98122,47.6033,-122.309,1510,1797,2014,7,sumer,1,450000.0,1,477000.0,516750.0,457124.99999999994
21056,9542840730,2014-09-11,288000.0,4,2.25,1610,3560,2.0,0,0,3,7,1610,0,2010,0,98038,47.3669,-122.02,1760,3692,2014,9,fall,1,450000.0,1,345600.0,374400.0,331200.0
21058,7549800543,2014-06-12,300000.0,3,3.25,1470,1235,2.0,0,0,3,7,1180,290,2008,0,98108,47.5537,-122.313,1470,1243,2014,6,sumer,1,450000.0,1,360000.0,390000.0,345000.0
21061,982850120,2015-03-03,390000.0,3,2.25,1490,4539,2.0,0,0,3,7,1490,0,2009,0,98028,47.7607,-122.233,1750,4667,2015,3,spring,1,450000.0,1,468000.0,507000.0,448499.99999999994
21065,1498301048,2014-05-08,321950.0,2,1.25,860,1277,2.0,0,0,3,7,860,0,2007,0,98144,47.5842,-122.314,1280,1265,2014,5,winter,1,450000.0,1,386340.0,418535.0,370242.5
21067,6300500081,2014-08-06,300000.0,3,2.5,1330,1200,3.0,0,0,3,7,1330,0,2002,0,98133,47.7034,-122.344,1330,1206,2014,8,winter,1,450000.0,1,360000.0,390000.0,345000.0
21068,3845100620,2014-11-25,400950.0,4,2.5,2578,4554,2.0,0,0,3,9,2578,0,2014,0,98092,47.2603,-122.194,2647,4554,2014,11,fall,1,450000.0,1,481140.0,521235.0,461092.49999999994
21069,255450040,2014-09-18,389517.0,4,2.5,2640,4725,2.0,0,0,3,8,2640,0,2014,0,98038,47.371,-122.017,2370,4725,2014,9,fall,1,450000.0,1,467420.39999999997,506372.10000000003,447944.55
21070,880000211,2014-08-21,255000.0,3,1.75,1260,1133,2.0,0,0,3,7,810,450,2011,0,98106,47.5261,-122.361,1260,1172,2014,8,winter,1,450000.0,1,306000.0,331500.0,293250.0
21074,263000006,2014-12-16,375000.0,3,2.5,1530,1131,3.0,0,0,3,8,1530,0,2009,0,98103,47.6993,-122.346,1530,1445,2014,12,winter,1,450000.0,1,450000.0,487500.0,431249.99999999994
21077,7852130430,2014-08-06,425000.0,4,2.5,2390,5021,2.0,0,0,3,7,2390,0,2002,0,98065,47.5353,-121.879,2520,5333,2014,8,winter,1,450000.0,1,510000.0,552500.0,488749.99999999994
21078,7383450250,2015-03-11,374950.0,4,2.5,2090,3777,2.0,0,0,3,8,2090,0,2012,0,98038,47.3595,-122.042,2160,3993,2015,3,spring,1,450000.0,1,449940.0,487435.0,431192.49999999994
21079,3449000010,2015-03-12,294570.0,3,1.0,1140,8400,1.0,0,0,4,7,1140,0,1960,0,98059,47.5022,-122.144,1400,9000,2015,3,spring,1,440000.0,1,353484.0,382941.0,338755.5
21080,2690100170,2014-10-13,300000.0,3,2.5,1960,1477,2.0,0,0,3,7,1670,290,2012,0,98059,47.4873,-122.166,1980,1467,2014,10,fall,1,450000.0,1,360000.0,390000.0,345000.0
21081,9578500920,2014-09-10,395950.0,5,3.5,2738,6031,2.0,0,0,3,8,2738,0,2014,0,98023,47.2962,-122.35,2738,5201,2014,9,fall,1,450000.0,1,475140.0,514735.0,455342.49999999994
21083,1442880380,2014-07-30,439990.0,3,2.5,2340,5171,2.0,0,0,3,8,2340,0,2013,0,98045,47.4832,-121.772,2790,5684,2014,7,sumer,1,450000.0,1,527988.0,571987.0,505988.49999999994
21086,3862710010,2015-05-01,424950.0,3,2.5,1650,4777,2.0,0,0,3,8,1650,0,2013,0,98065,47.5336,-121.841,1800,3331,2015,5,winter,1,450000.0,1,509940.0,552435.0,488692.49999999994
21087,301402280,2015-03-31,223990.0,2,2.25,1061,2884,2.0,0,0,3,7,1061,0,2013,0,98002,47.346,-122.218,1481,2887,2015,3,spring,1,450000.0,1,268788.0,291187.0,257588.49999999997
21089,5635100080,2014-10-31,359950.0,4,2.5,2542,6120,2.0,0,0,3,8,2542,0,2014,0,98030,47.3751,-122.188,2419,8984,2014,10,fall,1,450000.0,1,431940.0,467935.0,413942.49999999994
21092,7697000020,2014-10-07,295000.0,3,2.5,1660,4898,2.0,0,0,3,7,1660,0,2011,0,98038,47.3588,-122.044,1810,4462,2014,10,fall,1,450000.0,1,354000.0,383500.0,339250.0
21093,3832050130,2014-10-21,255500.0,3,2.5,1770,5000,2.0,0,0,3,7,1770,0,2009,0,98042,47.3358,-122.051,2230,5200,2014,10,fall,1,450000.0,1,306600.0,332150.0,293825.0
21095,1389600080,2014-07-10,277950.0,4,2.5,1889,6000,2.0,0,0,3,7,1889,0,2012,0,98001,47.2676,-122.256,1990,6350,2014,7,sumer,1,450000.0,1,333540.0,361335.0,319642.5
21096,2781230080,2015-04-08,431000.0,4,2.5,3040,6000,2.0,0,0,3,9,3040,0,2007,0,98038,47.3473,-122.03,2640,6000,2015,4,spring,1,450000.0,1,517200.0,560300.0,495649.99999999994
21099,3022800010,2014-07-14,447000.0,3,2.5,1740,3043,2.0,0,0,3,7,1740,0,2012,0,98011,47.744,-122.181,1920,2869,2014,7,sumer,1,450000.0,1,536400.0,581100.0,514049.99999999994
21101,7242800020,2014-08-15,277140.0,3,1.5,1190,785,2.0,0,0,3,8,920,270,2014,0,98052,47.6781,-122.117,2820,5626,2014,8,winter,1,450000.0,1,332568.0,360282.0,318711.0
21102,2867300190,2014-05-28,363000.0,4,2.5,3753,7204,2.0,0,0,3,10,3336,417,2008,0,98023,47.3011,-122.385,3494,9375,2014,5,winter,1,450000.0,1,435600.0,471900.0,417449.99999999994
21106,4253400104,2015-02-12,380950.0,2,2.0,1120,1039,2.0,0,0,3,7,840,280,2007,0,98144,47.5788,-122.315,1130,5400,2015,2,winter,1,450000.0,1,457140.0,495235.0,438092.49999999994
21107,1085622890,2014-07-08,333490.0,4,2.5,2250,3916,2.0,0,0,3,8,2250,0,2014,0,98003,47.3413,-122.18,2156,3920,2014,7,sumer,1,450000.0,1,400188.0,433537.0,383513.49999999994
21109,8562780190,2014-10-07,315000.0,2,2.25,1240,705,2.0,0,0,3,7,1150,90,2009,0,98027,47.5321,-122.073,1240,750,2014,10,fall,1,450000.0,1,378000.0,409500.0,362250.0
21111,7207900080,2014-08-08,424950.0,5,3.5,2760,3865,2.5,0,0,3,8,2760,0,2013,0,98056,47.5049,-122.17,2590,4587,2014,8,winter,1,450000.0,1,509940.0,552435.0,488692.49999999994
21113,1773100920,2014-12-11,320000.0,3,3.25,1480,1192,2.0,0,0,3,8,1180,300,2013,0,98106,47.5556,-122.363,1330,1094,2014,12,winter,1,450000.0,1,384000.0,416000.0,368000.0
21115,7853361310,2014-12-15,425000.0,4,2.5,1950,5000,2.0,0,0,3,8,1950,0,2012,0,98065,47.515,-121.872,2710,5000,2014,12,winter,1,450000.0,1,510000.0,552500.0,488749.99999999994
21117,255450250,2014-08-04,307635.0,3,2.5,1820,4200,2.0,0,0,3,8,1820,0,2014,0,98038,47.3693,-122.017,2370,4200,2014,8,winter,1,450000.0,1,369162.0,399925.5,353780.25
21124,1459920010,2015-03-23,300000.0,3,2.0,1451,7159,1.0,0,0,3,7,1451,0,2010,0,98042,47.3754,-122.163,2303,6126,2015,3,spring,1,450000.0,1,360000.0,390000.0,345000.0
21127,1250200414,2015-02-18,365000.0,3,2.25,1110,979,2.0,0,0,3,7,960,150,2008,0,98144,47.5999,-122.3,1170,1400,2015,2,winter,1,450000.0,1,438000.0,474500.0,419749.99999999994
21129,2895800780,2015-04-01,279800.0,3,1.75,1410,2052,2.0,0,0,3,8,1410,0,2014,0,98106,47.5171,-122.347,1410,1988,2015,4,spring,1,450000.0,1,335760.0,363740.0,321770.0
21132,3814900950,2014-07-25,345000.0,4,2.5,1983,6002,2.0,0,0,3,9,1983,0,2012,0,98092,47.3281,-122.164,2502,4750,2014,7,sumer,1,450000.0,1,414000.0,448500.0,396749.99999999994
21134,3831250130,2014-08-25,370000.0,3,2.5,2313,5700,2.0,0,0,3,9,2313,0,2011,0,98030,47.3572,-122.202,2323,5701,2014,8,winter,1,450000.0,1,444000.0,481000.0,425499.99999999994
21135,3629990020,2014-10-02,449500.0,3,2.25,1260,2556,2.0,0,0,3,7,1260,0,2005,0,98029,47.5482,-121.998,1630,2844,2014,10,fall,1,450000.0,1,539400.0,584350.0,516924.99999999994
21137,8562780430,2015-05-04,346100.0,2,1.75,1150,698,2.0,0,0,3,7,1150,0,2013,0,98027,47.5323,-122.071,1150,757,2015,5,winter,1,450000.0,1,415320.0,449930.0,398014.99999999994
21138,2781230020,2014-12-09,398500.0,4,2.5,2820,6666,2.0,0,0,3,9,2820,0,2007,0,98038,47.3473,-122.031,1880,7200,2014,12,winter,1,450000.0,1,478200.0,518050.0,458274.99999999994
21139,8658301060,2014-08-20,310000.0,2,1.75,1160,2500,2.0,0,0,3,7,1160,0,2008,0,98014,47.6489,-121.911,970,7500,2014,8,winter,1,450000.0,1,372000.0,403000.0,356500.0
21140,301402140,2015-02-26,250000.0,3,2.25,1481,2820,2.0,0,0,3,7,1481,0,2012,0,98002,47.3457,-122.217,1481,2889,2015,2,winter,1,450000.0,1,300000.0,325000.0,287500.0
21151,3438500346,2014-07-02,265050.0,2,1.5,800,2119,2.0,0,0,3,7,800,0,2008,0,98106,47.554,-122.362,1020,4800,2014,7,sumer,1,450000.0,1,318060.0,344565.0,304807.5
21155,4233800020,2014-10-08,270000.0,4,2.5,2701,5821,2.0,0,0,3,7,2701,0,2013,0,98092,47.2873,-122.177,2566,5843,2014,10,fall,1,450000.0,1,324000.0,351000.0,310500.0
21156,3278612570,2014-07-24,294000.0,2,2.5,1380,889,2.0,0,0,3,7,1140,240,2012,0,98126,47.5441,-122.369,1580,1397,2014,7,sumer,1,450000.0,1,352800.0,382200.0,338100.0
21160,9532000500,2014-08-01,415000.0,3,2.5,1610,3600,2.0,0,0,3,8,1610,0,2010,0,98072,47.771,-122.169,2210,3600,2014,8,winter,1,450000.0,1,498000.0,539500.0,477249.99999999994
21164,3304040130,2015-02-12,375900.0,3,2.0,1824,7120,1.0,0,0,3,9,1824,0,2010,0,98001,47.3457,-122.27,2409,6264,2015,2,winter,1,450000.0,1,451080.0,488670.0,432284.99999999994
21167,8856003839,2014-12-10,215000.0,3,2.5,1322,6006,2.0,0,0,3,7,1322,0,2009,0,98001,47.2706,-122.254,1440,6796,2014,12,winter,1,450000.0,1,258000.0,279500.0,247249.99999999997
21170,6601200020,2015-01-27,235245.0,4,2.5,1954,5075,2.0,0,0,3,8,1954,0,2007,0,98001,47.2606,-122.253,1934,5000,2015,1,winter,1,450000.0,1,282294.0,305818.5,270531.75
21180,3862700020,2015-04-23,433190.0,3,2.5,1650,2787,2.0,0,0,3,8,1650,0,2014,0,98065,47.5336,-121.838,1760,2787,2015,4,spring,1,450000.0,1,519828.0,563147.0,498168.49999999994
21182,7299600950,2015-04-08,279950.0,3,2.5,1608,4800,2.0,0,0,3,8,1608,0,2013,0,98092,47.2585,-122.201,2009,4800,2015,4,spring,1,450000.0,1,335940.0,363935.0,321942.5
21183,5528600005,2015-03-27,272167.0,2,2.5,1620,3795,2.0,0,0,3,7,1620,0,2014,0,98027,47.5321,-122.034,1620,6000,2015,3,spring,1,450000.0,1,326600.39999999997,353817.10000000003,312992.05
21185,9542840630,2014-06-02,298000.0,3,2.5,1950,3600,2.0,0,0,3,7,1950,0,2010,0,98038,47.3658,-122.021,1870,4184,2014,6,sumer,1,450000.0,1,357600.0,387400.0,342700.0
21186,7896300592,2015-01-14,303500.0,6,4.5,3390,7200,2.0,0,0,3,8,2440,950,2007,0,98118,47.5205,-122.288,2040,7214,2015,1,winter,1,450000.0,1,364200.0,394550.0,349025.0
21187,9268850480,2015-04-10,308000.0,3,1.75,1300,1237,2.0,0,0,3,7,1060,240,2008,0,98027,47.539,-122.026,1350,942,2015,4,spring,1,450000.0,1,369600.0,400400.0,354200.0
21190,5422950170,2014-11-12,405000.0,5,2.5,3370,5092,2.0,0,0,3,7,3370,0,2006,0,98038,47.3594,-122.036,2910,5092,2014,11,fall,1,450000.0,1,486000.0,526500.0,465749.99999999994
21194,3304040020,2014-12-26,375500.0,4,2.5,2301,6452,2.0,0,0,3,9,2301,0,2010,0,98001,47.346,-122.269,2650,6054,2014,12,winter,1,450000.0,1,450600.0,488150.0,431824.99999999994
21195,3629960170,2014-10-21,445000.0,3,3.25,1710,1960,2.0,0,0,3,8,1360,350,2004,0,98029,47.5479,-122.003,1420,955,2014,10,fall,1,450000.0,1,534000.0,578500.0,511749.99999999994
21199,6824100007,2015-03-26,427005.0,3,3.0,1460,1200,3.0,0,0,3,8,1460,0,2006,0,98117,47.7,-122.367,1460,1245,2015,3,spring,1,450000.0,1,512406.0,555106.5,491055.74999999994
21209,3448720020,2014-06-13,385000.0,4,2.5,2050,5276,2.0,0,0,3,7,2050,0,2006,0,98059,47.491,-122.15,2480,5447,2014,6,sumer,1,450000.0,1,462000.0,500500.0,442749.99999999994
21211,4045500950,2015-04-15,425000.0,3,1.5,1680,8000,1.5,0,0,3,7,1680,0,2012,0,98014,47.6923,-121.869,1990,26336,2015,4,spring,1,450000.0,1,510000.0,552500.0,488749.99999999994
21215,1760650950,2015-04-23,309000.0,3,2.5,1950,3825,2.0,0,0,3,7,1950,0,2013,0,98042,47.3588,-122.082,1950,3825,2015,4,spring,1,450000.0,1,370800.0,401700.0,355350.0
21216,5100403818,2015-02-20,369500.0,3,2.0,1108,1128,3.0,0,0,3,7,1108,0,2009,0,98115,47.6961,-122.318,1285,1253,2015,2,winter,1,450000.0,1,443400.0,480350.0,424924.99999999994
21217,2325400170,2015-02-11,391000.0,4,2.25,2190,3850,2.0,0,0,3,7,2190,0,2006,0,98059,47.4861,-122.161,2190,3980,2015,2,winter,1,450000.0,1,469200.0,508300.0,449649.99999999994
21220,2461900446,2014-10-23,372000.0,3,2.0,1330,1042,2.0,0,0,3,8,1060,270,2014,0,98136,47.5522,-122.382,1440,2428,2014,10,fall,1,450000.0,1,446400.0,483600.0,427799.99999999994
21221,8669160170,2014-05-22,259000.0,3,2.5,1550,3569,2.0,0,0,3,7,1550,0,2011,0,98002,47.3528,-122.211,2095,3402,2014,5,winter,1,450000.0,1,310800.0,336700.0,297850.0
21222,3644100101,2014-07-07,374000.0,2,1.5,1260,1575,2.0,0,0,3,7,1260,0,2001,0,98144,47.5914,-122.295,1220,1740,2014,7,sumer,1,450000.0,1,448800.0,486200.0,430099.99999999994
21226,3278600680,2014-06-27,235000.0,1,1.5,1170,1456,2.0,0,0,3,8,1070,100,2007,0,98126,47.5493,-122.372,1360,1730,2014,6,sumer,1,450000.0,1,282000.0,305500.0,270250.0
21228,7853320950,2014-10-23,412500.0,3,2.0,1680,5246,1.0,0,0,3,7,1680,0,2007,0,98065,47.5206,-121.868,2430,6883,2014,10,fall,1,450000.0,1,495000.0,536250.0,474374.99999999994
21229,5635100050,2014-11-21,380000.0,4,3.25,2864,8035,3.0,0,0,3,8,2864,0,2014,0,98030,47.3746,-122.189,2419,8984,2014,11,fall,1,450000.0,1,456000.0,494000.0,436999.99999999994
21232,7697000170,2014-10-25,312000.0,3,2.5,1750,4076,2.0,0,0,3,7,1750,0,2013,0,98038,47.3597,-122.045,1810,4090,2014,10,fall,1,450000.0,1,374400.0,405600.0,358800.0
21236,9268850130,2014-06-27,288790.0,4,2.0,1350,942,3.0,0,0,3,7,1350,0,2008,0,98027,47.5401,-122.026,1390,942,2014,6,sumer,1,450000.0,1,346548.0,375427.0,332108.5
21238,7299601870,2015-04-27,299000.0,3,2.5,1572,4000,2.0,0,0,3,8,1572,0,2013,0,98092,47.2615,-122.198,1608,5175,2015,4,spring,1,450000.0,1,358800.0,388700.0,343850.0
21239,1760650500,2015-01-29,332000.0,4,2.5,2300,4482,2.0,0,0,3,7,2300,0,2013,0,98042,47.3599,-122.082,2300,3825,2015,1,winter,1,450000.0,1,398400.0,431600.0,381799.99999999994
21245,3682000050,2014-10-13,349950.0,4,2.5,2632,4117,2.0,0,0,3,8,2632,0,2013,0,98001,47.3428,-122.278,2040,5195,2014,10,fall,1,450000.0,1,419940.0,454935.0,402442.49999999994
21250,1776460190,2014-06-26,429900.0,3,2.5,2370,5353,2.0,0,0,3,8,2370,0,2009,0,98019,47.7333,-121.975,2130,6850,2014,6,sumer,1,450000.0,1,515880.0,558870.0,494384.99999999994
21252,2309710130,2014-07-15,272000.0,4,2.0,1870,6551,1.0,0,3,3,7,1870,0,2009,0,98022,47.1934,-121.977,2280,5331,2014,7,sumer,1,450000.0,1,326400.0,353600.0,312800.0
21256,8141310080,2014-11-03,249950.0,3,2.0,1670,4438,1.0,0,0,3,7,1670,0,2014,0,98022,47.1948,-121.974,1670,4558,2014,11,fall,1,450000.0,1,299940.0,324935.0,287442.5
21257,7207900050,2014-08-08,424950.0,5,3.5,2760,3846,2.5,0,0,3,8,2760,0,2013,0,98056,47.5047,-122.17,2760,4587,2014,8,winter,1,450000.0,1,509940.0,552435.0,488692.49999999994
21259,2140950130,2014-09-11,440000.0,4,2.5,2990,7928,2.0,0,0,3,9,2990,0,2011,0,98010,47.3139,-122.024,2810,7401,2014,9,fall,1,450000.0,1,528000.0,572000.0,505999.99999999994
21266,1402970020,2014-12-17,440000.0,4,2.5,2798,5085,2.0,0,0,3,9,2798,0,2011,0,98092,47.3308,-122.187,2502,5707,2014,12,winter,1,450000.0,1,528000.0,572000.0,505999.99999999994
21267,3943600020,2014-08-29,400000.0,4,2.5,2398,5988,2.0,0,0,3,8,2398,0,2008,0,98055,47.452,-122.204,2370,5988,2014,8,winter,1,450000.0,1,480000.0,520000.0,459999.99999999994
21269,1601600167,2014-05-07,365000.0,5,2.75,2410,5003,1.0,0,0,3,7,1410,1000,2008,0,98118,47.5298,-122.274,1590,5003,2014,5,winter,1,450000.0,1,438000.0,474500.0,419749.99999999994
21270,1773100541,2015-04-17,389950.0,3,2.25,1580,920,3.0,0,0,3,8,1580,0,2015,0,98106,47.5578,-122.363,1250,1150,2015,4,spring,1,450000.0,1,467940.0,506935.0,448442.49999999994
21271,1773100924,2014-07-08,320000.0,3,3.25,1450,1387,2.0,0,0,3,8,1180,270,2013,0,98106,47.5556,-122.362,1450,1198,2014,7,sumer,1,450000.0,1,384000.0,416000.0,368000.0
21272,982850080,2014-06-13,415500.0,4,2.5,1750,4779,2.0,0,0,3,7,1750,0,2009,0,98028,47.7608,-122.232,1580,4687,2014,6,sumer,1,450000.0,1,498600.0,540150.0,477824.99999999994
21276,6306800080,2014-08-06,378950.0,4,2.5,1867,15314,2.0,0,0,3,9,1867,0,2013,0,98030,47.3524,-122.198,2616,8048,2014,8,winter,1,450000.0,1,454740.0,492635.0,435792.49999999994
21277,3362401763,2014-05-08,441750.0,2,1.5,1020,1060,3.0,0,0,3,8,1020,0,2008,0,98103,47.6801,-122.348,1340,1415,2014,5,winter,1,450000.0,1,530100.0,574275.0,508012.49999999994
21278,301401630,2014-10-31,335900.0,4,2.75,2475,4000,2.0,0,0,3,7,2475,0,2014,0,98002,47.345,-122.209,2475,4000,2014,10,fall,1,450000.0,1,403080.0,436670.0,386284.99999999994
21279,6056110780,2014-06-27,229800.0,2,1.75,1110,1773,2.0,0,0,3,8,1110,0,2014,0,98108,47.5647,-122.293,1420,2855,2014,6,sumer,1,450000.0,1,275760.0,298740.0,264270.0
21281,9297302031,2015-04-23,448000.0,3,3.25,1560,1345,2.0,0,0,3,8,1260,300,2009,0,98126,47.5637,-122.375,1560,4800,2015,4,spring,1,450000.0,1,537600.0,582400.0,515199.99999999994
21285,832700170,2015-04-21,319000.0,2,1.5,1090,847,3.0,0,0,3,8,1090,0,2009,0,98133,47.7235,-122.352,1090,1118,2015,4,spring,1,450000.0,1,382800.0,414700.0,366850.0
21286,6817750440,2014-10-14,300000.0,4,2.5,1914,3272,2.0,0,0,3,8,1914,0,2009,0,98055,47.4297,-122.189,1714,3250,2014,10,fall,1,450000.0,1,360000.0,390000.0,345000.0
21289,3448740430,2014-09-25,392000.0,5,2.5,2340,5670,2.0,0,0,3,7,2340,0,2009,0,98059,47.4913,-122.152,2190,4869,2014,9,fall,1,450000.0,1,470400.0,509600.0,450799.99999999994
21292,100300280,2014-10-20,355000.0,3,2.25,1430,4777,2.0,0,0,3,7,1430,0,2010,0,98059,47.4867,-122.152,1639,3854,2014,10,fall,1,450000.0,1,426000.0,461500.0,408249.99999999994
21293,8862500280,2014-12-30,208400.0,2,2.5,1570,1268,3.0,0,0,3,7,1570,0,2007,0,98106,47.534,-122.365,1570,1300,2014,12,winter,1,450000.0,1,250080.0,270920.0,239659.99999999997
21295,4051150080,2014-11-17,279500.0,4,2.5,1613,4338,2.0,0,0,3,7,1613,0,2009,0,98042,47.3859,-122.162,1427,4341,2014,11,fall,1,450000.0,1,335400.0,363350.0,321425.0
21296,5592200010,2015-02-27,445000.0,3,2.5,2380,5269,2.0,0,0,3,8,2380,0,2008,0,98056,47.5066,-122.192,2150,7600,2015,2,winter,1,450000.0,1,534000.0,578500.0,511749.99999999994
21298,3448740190,2014-07-09,435000.0,4,2.5,2550,5200,2.0,0,0,3,7,2550,0,2009,0,98059,47.4919,-122.153,2550,4660,2014,7,sumer,1,450000.0,1,522000.0,565500.0,500249.99999999994
21299,8822900122,2015-05-12,325000.0,3,2.25,1330,969,3.0,0,0,3,7,1330,0,2007,0,98125,47.7177,-122.292,1310,1941,2015,5,winter,1,450000.0,1,390000.0,422500.0,373750.0
21303,522059130,2015-04-29,465000.0,3,1.0,1150,18200,1.0,0,0,5,7,1150,0,1959,0,98058,47.4262,-122.187,1714,18200,2015,4,spring,1,526000.0,1,558000.0,604500.0,534750.0
21307,8562780280,2015-02-20,331000.0,2,2.25,1240,720,2.0,0,0,3,7,1150,90,2008,0,98027,47.5322,-122.072,1260,810,2015,2,winter,1,450000.0,1,397200.0,430300.0,380649.99999999994
21315,6056100293,2014-11-10,440000.0,3,2.5,1650,4929,2.0,0,0,3,7,1520,130,2007,0,98108,47.5634,-122.298,1520,2287,2014,11,fall,1,450000.0,1,528000.0,572000.0,505999.99999999994
21324,5422950080,2014-08-25,305000.0,4,2.5,2280,3800,2.0,0,0,3,7,2280,0,2006,0,98038,47.3586,-122.036,2630,4045,2014,8,winter,1,450000.0,1,366000.0,396500.0,350750.0
21326,6003000851,2014-05-22,353000.0,1,1.0,550,1279,2.0,0,0,3,7,550,0,2008,0,98122,47.616,-122.314,1460,1385,2014,5,winter,1,450000.0,1,423600.0,458900.0,405949.99999999994
21329,263000009,2015-01-29,375000.0,3,2.5,1440,1102,3.0,0,0,3,8,1440,0,2009,0,98103,47.6995,-122.346,1440,1434,2015,1,winter,1,450000.0,1,450000.0,487500.0,431249.99999999994
21331,7299601410,2014-08-08,333000.0,4,2.5,2623,7184,2.0,0,0,3,8,2623,0,2012,0,98092,47.259,-122.202,2010,4939,2014,8,winter,1,450000.0,1,399600.0,432900.0,382949.99999999994
21332,9266700190,2015-05-11,245000.0,1,1.0,390,2000,1.0,0,0,4,6,390,0,1920,0,98103,47.6938,-122.347,1340,5100,2015,5,winter,0,440000.0,1,294000.0,318500.0,281750.0
21334,8562780290,2014-10-15,329950.0,2,2.25,1260,1032,2.0,0,0,3,7,1170,90,2008,0,98027,47.5323,-122.072,1240,809,2014,10,fall,1,450000.0,1,395940.0,428935.0,379442.49999999994
21335,5100400244,2015-04-20,403000.0,2,1.0,894,1552,2.0,0,0,3,7,894,0,2011,0,98115,47.6911,-122.313,1131,1992,2015,4,spring,1,450000.0,1,483600.0,523900.0,463449.99999999994
21337,993001976,2014-08-18,344000.0,3,2.25,1250,871,3.0,0,0,3,8,1250,0,2007,0,98103,47.6907,-122.343,1250,1158,2014,8,winter,1,450000.0,1,412800.0,447200.0,395599.99999999994
21338,525049174,2015-04-02,435000.0,3,1.5,1180,1231,3.0,0,0,3,7,1180,0,2008,0,98115,47.6845,-122.315,1280,3360,2015,4,spring,1,450000.0,1,522000.0,565500.0,500249.99999999994
21339,5393600562,2014-05-22,430000.0,2,2.5,1520,1588,2.0,0,0,3,8,1240,280,2007,0,98144,47.5825,-122.313,1660,6000,2014,5,winter,1,450000.0,1,516000.0,559000.0,494499.99999999994
21340,4187000190,2014-11-17,417000.0,3,2.5,2000,4500,2.0,0,0,3,7,2000,0,2010,0,98059,47.4937,-122.149,2230,4501,2014,11,fall,1,450000.0,1,500400.0,542100.0,479549.99999999994
21343,2924079034,2014-09-25,332220.0,3,1.5,2580,47480,1.0,0,0,3,7,1360,1220,1953,0,98024,47.5333,-121.933,1760,48181,2014,9,fall,0,450000.0,1,398664.0,431886.0,382052.99999999994
21347,8165500780,2014-12-09,338000.0,3,2.5,1690,1760,2.0,0,0,3,8,1410,280,2014,0,98106,47.5387,-122.367,1740,1760,2014,12,winter,1,450000.0,1,405600.0,439400.0,388699.99999999994
21356,5422950020,2014-06-30,345000.0,4,2.5,2280,5000,2.0,0,0,3,7,2280,0,2006,0,98038,47.3593,-122.037,2910,5000,2014,6,sumer,1,450000.0,1,414000.0,448500.0,396749.99999999994
21360,741500010,2015-04-24,295000.0,3,2.0,1230,3405,1.0,0,0,3,7,1230,0,2010,0,98058,47.438,-122.179,1440,4066,2015,4,spring,1,450000.0,1,354000.0,383500.0,339250.0
21362,3630080190,2014-08-01,405000.0,3,2.5,1500,2314,2.0,0,0,3,7,1500,0,2005,0,98029,47.5537,-121.998,1440,2170,2014,8,winter,1,450000.0,1,486000.0,526500.0,465749.99999999994
21363,3782760080,2014-07-18,410000.0,4,2.25,2510,4090,2.0,0,0,3,8,1840,670,2012,0,98019,47.7345,-121.967,2070,4090,2014,7,sumer,1,450000.0,1,492000.0,533000.0,471499.99999999994
21364,8024200684,2014-11-25,419500.0,3,1.5,1400,1091,3.0,0,0,3,8,1400,0,2007,0,98115,47.6989,-122.317,1270,1413,2014,11,fall,1,450000.0,1,503400.0,545350.0,482424.99999999994
21365,982850020,2014-09-03,382000.0,3,2.25,1450,4667,2.0,0,0,3,7,1450,0,2009,0,98028,47.7611,-122.233,1490,4667,2014,9,fall,1,450000.0,1,458400.0,496600.0,439299.99999999994
